mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
5mp_300521_09_23_33_853598,,timeLapse,2021-05-30T09:23:34+02:00,media/5mp_300521_09_23_33_853598.jpg,True,5mp_300521_09_23_33_853598.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:23:34"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:23:34"", ""DateTimeDigitized"": ""2021:05:30 09:23:34"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_24_39_795021,,timeLapse,2021-05-30T09:24:40+02:00,media/5mp_300521_09_24_39_795021.jpg,True,5mp_300521_09_24_39_795021.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:24:40"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:24:40"", ""DateTimeDigitized"": ""2021:05:30 09:24:40"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_34_49_780818,,timeLapse,2021-05-30T09:34:50+02:00,media/5mp_300521_09_34_49_780818.jpg,True,5mp_300521_09_34_49_780818.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:34:50"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:34:50"", ""DateTimeDigitized"": ""2021:05:30 09:34:50"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_21_717647,,timeLapse,2021-05-30T09:35:22+02:00,media/5mp_300521_09_35_21_717647.jpg,True,5mp_300521_09_35_21_717647.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:22"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:22"", ""DateTimeDigitized"": ""2021:05:30 09:35:22"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_22_924501,,timeLapse,2021-05-30T09:35:23+02:00,media/5mp_300521_09_35_22_924501.jpg,True,5mp_300521_09_35_22_924501.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:23"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:23"", ""DateTimeDigitized"": ""2021:05:30 09:35:23"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_24_229643,,timeLapse,2021-05-30T09:35:24+02:00,media/5mp_300521_09_35_24_229643.jpg,True,5mp_300521_09_35_24_229643.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:24"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:24"", ""DateTimeDigitized"": ""2021:05:30 09:35:24"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_28_484548,,timeLapse,2021-05-30T09:35:29+02:00,media/5mp_300521_09_35_28_484548.jpg,True,5mp_300521_09_35_28_484548.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:29"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:29"", ""DateTimeDigitized"": ""2021:05:30 09:35:29"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_29_833408,,timeLapse,2021-05-30T09:35:30+02:00,media/5mp_300521_09_35_29_833408.jpg,True,5mp_300521_09_35_29_833408.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:30"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:30"", ""DateTimeDigitized"": ""2021:05:30 09:35:30"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_31_077278,,timeLapse,2021-05-30T09:35:31+02:00,media/5mp_300521_09_35_31_077278.jpg,True,5mp_300521_09_35_31_077278.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:31"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:31"", ""DateTimeDigitized"": ""2021:05:30 09:35:31"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_32_318718,,timeLapse,2021-05-30T09:35:32+02:00,media/5mp_300521_09_35_32_318718.jpg,True,5mp_300521_09_35_32_318718.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:32"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:32"", ""DateTimeDigitized"": ""2021:05:30 09:35:32"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_33_563195,,timeLapse,2021-05-30T09:35:34+02:00,media/5mp_300521_09_35_33_563195.jpg,True,5mp_300521_09_35_33_563195.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:34"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:34"", ""DateTimeDigitized"": ""2021:05:30 09:35:34"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_34_808547,,timeLapse,2021-05-30T09:35:35+02:00,media/5mp_300521_09_35_34_808547.jpg,True,5mp_300521_09_35_34_808547.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:35"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:35"", ""DateTimeDigitized"": ""2021:05:30 09:35:35"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_36_051157,,timeLapse,2021-05-30T09:35:36+02:00,media/5mp_300521_09_35_36_051157.jpg,True,5mp_300521_09_35_36_051157.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:36"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:36"", ""DateTimeDigitized"": ""2021:05:30 09:35:36"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_37_295041,,timeLapse,2021-05-30T09:35:37+02:00,media/5mp_300521_09_35_37_295041.jpg,True,5mp_300521_09_35_37_295041.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:37"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:37"", ""DateTimeDigitized"": ""2021:05:30 09:35:37"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_38_536107,,timeLapse,2021-05-30T09:35:39+02:00,media/5mp_300521_09_35_38_536107.jpg,True,5mp_300521_09_35_38_536107.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:39"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:39"", ""DateTimeDigitized"": ""2021:05:30 09:35:39"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_39_780824,,timeLapse,2021-05-30T09:35:40+02:00,media/5mp_300521_09_35_39_780824.jpg,True,5mp_300521_09_35_39_780824.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:40"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:40"", ""DateTimeDigitized"": ""2021:05:30 09:35:40"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_41_024270,,timeLapse,2021-05-30T09:35:41+02:00,media/5mp_300521_09_35_41_024270.jpg,True,5mp_300521_09_35_41_024270.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:41"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:41"", ""DateTimeDigitized"": ""2021:05:30 09:35:41"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_42_249173,,timeLapse,2021-05-30T09:35:42+02:00,media/5mp_300521_09_35_42_249173.jpg,True,5mp_300521_09_35_42_249173.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:42"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:42"", ""DateTimeDigitized"": ""2021:05:30 09:35:42"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_35_43_504530,,timeLapse,2021-05-30T09:35:44+02:00,media/5mp_300521_09_35_43_504530.jpg,True,5mp_300521_09_35_43_504530.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:35:44"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:35:44"", ""DateTimeDigitized"": ""2021:05:30 09:35:44"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_53_215240,,timeLapse,2021-05-30T10:16:53+02:00,media/5mp_300521_10_16_53_215240.jpg,True,5mp_300521_10_16_53_215240.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:16:53"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:16:53"", ""DateTimeDigitized"": ""2021:05:30 10:16:53"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_54_457430,,timeLapse,2021-05-30T10:16:55+02:00,media/5mp_300521_10_16_54_457430.jpg,True,5mp_300521_10_16_54_457430.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:16:55"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:16:55"", ""DateTimeDigitized"": ""2021:05:30 10:16:55"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_55_702159,,timeLapse,2021-05-30T10:16:56+02:00,media/5mp_300521_10_16_55_702159.jpg,True,5mp_300521_10_16_55_702159.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:16:56"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:16:56"", ""DateTimeDigitized"": ""2021:05:30 10:16:56"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 500, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_56_945196,,timeLapse,2021-05-30T10:16:57+02:00,media/5mp_300521_10_16_56_945196.jpg,True,5mp_300521_10_16_56_945196.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:16:57"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:16:57"", ""DateTimeDigitized"": ""2021:05:30 10:16:57"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 500, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_58_187436,,timeLapse,2021-05-30T10:16:58+02:00,media/5mp_300521_10_16_58_187436.jpg,True,5mp_300521_10_16_58_187436.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:16:58"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:16:58"", ""DateTimeDigitized"": ""2021:05:30 10:16:58"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 500, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_16_59_432648,,timeLapse,2021-05-30T10:17:00+02:00,media/5mp_300521_10_16_59_432648.jpg,True,5mp_300521_10_16_59_432648.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:00"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:00"", ""DateTimeDigitized"": ""2021:05:30 10:17:00"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 500, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_17_19_726409,,timeLapse,2021-05-30T10:17:20+02:00,media/5mp_300521_10_17_19_726409.jpg,True,5mp_300521_10_17_19_726409.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:20"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:20"", ""DateTimeDigitized"": ""2021:05:30 10:17:20"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 500, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_17_30_205196,,timeLapse,2021-05-30T10:17:30+02:00,media/5mp_300521_10_17_30_205196.jpg,True,5mp_300521_10_17_30_205196.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:30"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:30"", ""DateTimeDigitized"": ""2021:05:30 10:17:30"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_17_50_312958,,timeLapse,2021-05-30T10:17:50+02:00,media/5mp_300521_10_17_50_312958.jpg,True,5mp_300521_10_17_50_312958.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:50"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:50"", ""DateTimeDigitized"": ""2021:05:30 10:17:50"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_17_51_558040,,timeLapse,2021-05-30T10:17:52+02:00,media/5mp_300521_10_17_51_558040.jpg,True,5mp_300521_10_17_51_558040.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:52"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:52"", ""DateTimeDigitized"": ""2021:05:30 10:17:52"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_17_59_106937,,timeLapse,2021-05-30T10:17:59+02:00,media/5mp_300521_10_17_59_106937.jpg,True,5mp_300521_10_17_59_106937.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:17:59"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:17:59"", ""DateTimeDigitized"": ""2021:05:30 10:17:59"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_18_00_464668,,timeLapse,2021-05-30T10:18:01+02:00,media/5mp_300521_10_18_00_464668.jpg,True,5mp_300521_10_18_00_464668.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:18:01"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:18:01"", ""DateTimeDigitized"": ""2021:05:30 10:18:01"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_10_18_24_379181,,timeLapse,2021-05-30T10:18:25+02:00,media/5mp_300521_10_18_24_379181.jpg,True,5mp_300521_10_18_24_379181.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 10:18:25"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 10:18:25"", ""DateTimeDigitized"": ""2021:05:30 10:18:25"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 904, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 400, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
